Trace_Name,IPC,Instructions,Cycles,L1D_Access,L1D_Hit,L1D_Miss,L2C_Access,L2C_Hit,L2C_Miss,LLC_Access,LLC_Hit,LLC_Miss,LLC_Pref_Requested,LLC_Pref_Issued,LLC_Pref_Useful,LLC_Pref_Useless,Avg_Congested_Cycle
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_2400.txt,0.396271,29478987,74391000,7161803,5435389,1726414,2555368,1252887,1302481,2508171,1677233,830938,691326,691326,166081,87301,10
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_1200.txt,0.888915,84756213,95347907,10766128,9495891,1270237,1390823,293186,1097637,1766749,670479,1096270,814817,814766,447803,58619,14
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_300.txt,0.133181,38467912,288838689,7198988,5521209,1677779,2530766,1529570,1001196,1874099,881926,992173,20165,20165,4839,10401,96
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_1024_9600.txt,0.153554,38467912,250517861,7069202,5391065,1678137,2531122,1529818,1001304,1854172,868994,985178,0,0,0,0,1
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_600.txt,0.436238,98033976,224726007,23889107,21024936,2864171,3801229,2735791,1065438,1445463,1217219,228244,0,0,0,0,22
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,0.265536,98033976,369192969,23888425,21024257,2864168,3801225,2735984,1065241,1761080,368216,1392864,555996,555561,19755,175719,150
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_150.txt,0.326899,20700647,63324238,4700428,3240485,1459943,1579252,578973,1000279,1227003,1043827,183176,114670,113600,72908,3298,157
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_150.txt,0.0865706,38467912,444353322,7196528,5518750,1677778,2530765,1529572,1001193,1854062,200,1853862,0,0,0,0,168
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_150.txt,0.0738562,29478984,399140337,6985927,5259616,1726311,2555225,1252695,1302530,1893731,166958,1726773,0,0,0,0,188
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_150.txt,0.197531,61219343,309923358,13884114,11049421,2834693,2984588,1977808,1006780,1152000,155067,996933,0,0,0,0,143
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_512_9600.txt,0.711601,52596273,73912601,7353781,6353252,1000529,1000971,671,1000300,1482160,396894,1085266,754577,754577,393982,84001,1
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_1024_9600.txt,0.564821,52596276,93120238,7270743,6270212,1000531,1000973,671,1000302,1000729,485,1000244,0,0,0,0,1
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_2400.txt,0.351425,29478987,83884094,7097216,5370848,1726368,2555291,1252807,1302484,2489489,1390107,1099382,710341,710341,244760,125145,10
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_2400.txt,0.336241,29478984,87672086,7089777,5363404,1726373,2555306,1252855,1302451,2205065,1175963,1029102,500131,499882,138468,71434,11
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_150.txt,0.318399,84756213,266195111,10712243,9441958,1270285,1390878,293223,1097655,1592755,496397,1096358,814531,814469,276909,58632,188
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_4096_300.txt,0.13372,38467912,287675103,7197642,5519862,1677780,2530767,1529571,1001196,1854065,875255,978810,0,0,0,0,96
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_1200.txt,0.418222,98033976,234406833,23888340,21024169,2864171,3801229,2735795,1065434,1578624,1123354,455270,133292,133292,9894,85535,13
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_600.txt,0.1427,38467912,269571701,7193696,5515920,1677776,2530763,1529567,1001196,2498675,1512632,986043,721753,721751,6661,6991,44
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_9600.txt,0.444726,98033976,220436619,23889426,21025255,2864171,3801229,2735793,1065436,1560882,1297750,263132,115476,115476,20113,34498,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_150.txt,0.202997,61219343,301576901,13875616,11040906,2834710,2984605,1977825,1006780,1627765,517447,1110318,531122,531122,340639,113925,166
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_1200.txt,0.296146,54612142,184409428,18716802,17373329,1343473,1914942,751952,1162990,1760902,615182,1145720,138003,137884,29940,59532,18
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_8192_2400.txt,0.442499,20700647,46781272,4649895,3189960,1459935,1579244,578968,1000276,1118923,1024167,94756,0,0,0,0,5
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_300.txt,0.530624,84756213,159729306,10710024,9439770,1270254,1390839,293209,1097630,1623437,383948,1239489,814698,814638,322034,62903,89
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_4800.txt,0.346205,61219343,176829809,13912300,11077573,2834727,2984622,1977842,1006780,1873494,713327,1160167,794782,789735,548384,160912,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_512_1200.txt,0.649474,52596273,80982931,7380244,6379715,1000529,1000971,671,1000300,1455233,374349,1080884,666588,666588,371515,79634,20
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_2400.txt,0.190248,20700644,108808827,4815279,3355334,1459945,1579254,578986,1000268,1118914,14074,1104840,0,0,0,0,9
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_600.txt,0.439564,98033976,223025712,23889184,21025013,2864171,3801229,2735792,1065437,1445462,1226992,218470,0,0,0,0,22
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_150.txt,0.133091,54612142,410335320,18577614,17234142,1343472,1915279,752323,1162956,1951562,131317,1820245,391093,391093,88683,185987,181
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_300.txt,0.440811,98033976,222394603,23889358,21025186,2864172,3801230,2735794,1065436,1606078,1322387,283691,160686,160686,27438,49998,78
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_600.txt,0.412,20700647,50244324,4706569,3246627,1459942,1579251,578970,1000281,1524120,1303797,220323,407539,407539,111802,22410,38
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_8192_300.txt,0.239364,29478984,123155708,7176277,5449857,1726420,2555386,1252868,1302518,1893646,1290505,603141,0,0,0,0,97
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_150.txt,0.141785,54612142,385175664,18617945,17274475,1343470,1914727,751783,1162944,1750805,146634,1604171,138003,137884,20789,63881,175
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_9600.txt,0.362432,98033976,270489550,23888557,21024390,2864167,3801224,2735921,1065303,1795172,649958,1145214,556072,555637,29909,138882,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_150.txt,0.199,61219343,307634544,13874272,11039556,2834716,2984611,1977831,1006780,1623703,343677,1280026,525373,525373,337317,130143,166
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_150.txt,0.195775,61219343,312702410,13884110,11049426,2834684,2984579,1977799,1006780,1152000,3395,1148605,0,0,0,0,142
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_600.txt,0.580556,52596276,90596397,7387910,6387380,1000530,1000972,671,1000301,1389983,366430,1023553,620920,620920,294081,66618,42
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_9600.txt,0.344196,54612142,158665717,18853247,17509763,1343484,1914954,751976,1162978,1769023,931667,837356,137948,137829,24543,46790,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_600.txt,0.282468,54612142,193338947,18688291,17344818,1343473,1914676,751687,1162989,1654572,580100,1074472,0,0,0,0,42
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_9600.txt,0.440772,98033976,222414249,23889163,21024992,2864171,3801229,2735792,1065437,1445462,1226992,218470,0,0,0,0,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_2400.txt,0.342186,54612142,159598030,18854620,17511136,1343484,1914951,751946,1163005,1769081,931664,837417,137988,137869,24538,46833,10
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_4800.txt,0.359484,98033976,272707684,23888094,21023927,2864167,3801224,2735920,1065304,1559977,476859,1083118,114723,114723,6146,86793,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_2400.txt,0.250155,61219343,244725605,13890918,11056256,2834662,2984557,1977777,1006780,1152000,166946,985054,0,0,0,0,9
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_300.txt,0.502552,84756213,168651635,10693793,9423544,1270249,1390836,293206,1097630,1523992,296396,1227596,542319,542319,257031,51182,89
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_4800.txt,0.440725,98033976,222437883,23889170,21024999,2864171,3801229,2735792,1065437,1445462,1226992,218470,0,0,0,0,4
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_1200.txt,0.150573,38467912,255477352,7158954,5481176,1677778,2530765,1529460,1001305,2500514,1514462,986052,721836,721836,8326,6998,20
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_300.txt,0.240391,61219343,254666195,13885132,11050460,2834672,2984567,1977787,1006780,1152000,166946,985054,0,0,0,0,77
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_2400.txt,0.358896,98033976,273154183,23888060,21023893,2864167,3801224,2735916,1065308,1572343,475265,1097078,127256,127256,5068,99800,9
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_9600.txt,0.341064,54612142,160122977,18852212,17508726,1343486,1914963,751984,1162979,1654832,877790,777042,0,0,0,0,1
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_8192_600.txt,0.442363,20700647,46795629,4649885,3189950,1459935,1579244,578968,1000276,1118923,1024167,94756,0,0,0,0,51
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_300.txt,0.236724,61219343,258610394,13885049,11050369,2834680,2984575,1977796,1006779,1151998,105393,1046605,0,0,0,0,79
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_4800.txt,0.207583,20700644,99722060,4791602,3331658,1459944,1579253,578976,1000277,1118924,365448,753476,0,0,0,0,4
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,0.07918,20700645,261437921,4874847,3414925,1459922,1579231,578962,1000269,1231513,91158,1140355,114668,113598,76307,34386,171
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_4800.txt,0.429253,29478984,68675035,7190942,5464441,1726501,2555510,1253000,1302510,2492987,1808313,684674,696087,696087,120034,53191,4
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_600.txt,0.14218,38467912,270557251,7193219,5515444,1677775,2530762,1529566,1001196,2498613,1502576,996037,721755,721753,6834,9230,44
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_1200.txt,0.857196,84756213,98876076,10746751,9476503,1270248,1390833,293197,1097636,1820909,563899,1257010,880191,880191,520167,78763,15
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_600.txt,0.301388,54612142,181201900,18730219,17386738,1343481,1914685,751675,1163010,1654624,715575,939049,0,0,0,0,42
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_9600.txt,0.934234,84756213,90722723,10752145,9481901,1270244,1390830,293193,1097637,1877130,610718,1266412,947680,947680,557536,87760,2
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_2400.txt,0.44961,98033976,218042307,23889461,21025290,2864171,3801229,2735795,1065434,1958339,1683758,274581,556232,555797,44598,42145,9
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_4096_150.txt,0.0877716,38467912,438273063,7197655,5519871,1677784,2530771,1529576,1001195,1854064,875254,978810,0,0,0,0,168
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_2400.txt,0.226529,20700645,91381899,4830606,3370651,1459955,1579264,578990,1000274,1545040,479543,1065497,429544,429544,125614,220416,9
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_4800.txt,0.37819,61219343,161874684,13917476,11082744,2834732,2984627,1977846,1006781,2044490,831847,1212643,977971,977971,629252,219525,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,0.202873,61219343,301762391,13888996,11054259,2834737,2984632,1977852,1006780,1747870,428982,1318888,794782,789735,421788,168437,171
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_300.txt,0.442272,52596276,118922989,7389215,6388685,1000530,1000972,671,1000301,1303074,355115,947959,510128,510128,201759,46722,93
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_1024_4800.txt,0.153211,38467912,251077994,7108402,5430331,1678071,2531057,1529752,1001305,1854173,868995,985178,0,0,0,0,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_4800.txt,0.342705,61219343,178635499,13912312,11077588,2834724,2984619,1977839,1006780,1873522,619442,1254080,794782,789735,548522,165317,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_300.txt,0.290535,54612142,187970862,18766940,17423467,1343473,1915402,752419,1162983,1979756,1012547,967209,395578,395578,74694,150248,92
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_4800.txt,0.923966,84756213,91730866,10752776,9482526,1270250,1390836,293199,1097637,1867928,601893,1266035,941675,941675,549073,87310,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_1200.txt,0.292666,54612142,186602068,18711050,17367576,1343474,1914959,751969,1162990,1654835,580366,1074469,0,0,0,0,19
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_1200.txt,0.378615,54612142,144242010,18987258,17643772,1343486,1915449,752487,1162962,2143262,1292310,850952,555098,555098,111543,179084,17
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_4800.txt,0.411385,20700647,50319413,4707740,3247789,1459951,1579260,578979,1000281,1384402,1183321,201081,267305,267305,101042,14387,4
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_4800.txt,0.212546,20700645,97393624,4847814,3387871,1459943,1579252,578981,1000271,1404878,114737,1290141,288328,288328,93081,182212,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_1200.txt,0.523226,52596276,100523106,7376605,6376074,1000531,1000973,671,1000302,1000729,0,1000729,0,0,0,0,23
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_1200.txt,0.283285,54612142,192781695,18695654,17352174,1343480,1914973,752042,1162931,1654743,23953,1630790,0,0,0,0,19
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_300.txt,0.536643,84756213,157937688,10746383,9476112,1270271,1390857,293203,1097654,1624746,484698,1140048,814748,814688,321234,60150,89
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_1200.txt,0.341349,61219343,179345196,13910069,11075337,2834732,2984627,1977847,1006780,1872754,618674,1254080,794782,789735,547754,165317,12
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_600.txt,0.142604,38467912,269752564,7195196,5517419,1677777,2530764,1529586,1001178,1876508,887736,988772,22595,22595,5891,9623,44
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_4800.txt,0.153995,38467912,249799264,7109352,5431284,1678068,2531054,1529749,1001305,2500600,1514531,986069,721911,721911,8342,7020,4
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_8192_300.txt,1.40654,84756213,60258747,10995229,9724994,1270235,1390823,293172,1097651,2016294,1994554,21740,814626,814570,3356,0,81
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_150.txt,0.071971,29478984,409595211,6980239,5253944,1726295,2555184,1252613,1302571,1893791,47960,1845831,0,0,0,0,188
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_150.txt,0.0868672,38467912,442835954,7198519,5520740,1677779,2530766,1529571,1001195,1876631,877073,999558,22781,22781,4742,13795,168
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_1200.txt,0.149139,38467912,257933254,7159304,5481525,1677779,2530766,1529462,1001304,1854173,208,1853965,0,0,0,0,18
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_600.txt,0.142396,38467912,270146945,7193518,5515742,1677776,2530763,1529567,1001196,2498646,1508789,989857,721757,721755,6757,7931,44
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_8192_2400.txt,0.351121,61219343,174354012,13911645,11076918,2834727,2984622,1977842,1006780,1872216,736802,1135414,794782,789735,543912,144131,9
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_600.txt,0.247415,61219343,247435607,13886944,11052272,2834672,2984567,1977787,1006780,1152000,166946,985054,0,0,0,0,35
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_1200.txt,0.25043,29478984,117713706,7040428,5314044,1726384,2555334,1252873,1302461,1893559,749534,1144025,0,0,0,0,21
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_2400.txt,0.546959,52596276,96161332,7318856,6318325,1000531,1000973,671,1000302,1000729,0,1000729,0,0,0,0,11
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_150.txt,0.122268,20700645,169306129,4784493,3324535,1459958,1579267,578984,1000283,1494732,864483,630249,379055,379055,121428,114389,174
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_600.txt,0.614771,84756213,137866428,10719740,9449506,1270234,1390817,293181,1097636,1206339,131949,1074390,0,0,0,0,33
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_4800.txt,0.30781,29478984,95770091,7033585,5307238,1726347,2555230,1252691,1302539,2186869,943730,1243139,499916,499661,157961,86901,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_512_4800.txt,0.707605,52596273,74330031,7354076,6353547,1000529,1000971,671,1000300,1482288,397022,1085266,754577,754577,394110,84001,4
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_600.txt,0.721335,84756213,117499062,10746829,9476575,1270254,1390839,293201,1097638,1693458,426697,1266761,714553,714553,413334,65222,36
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_1200.txt,0.357097,98033976,274530245,23887625,21023458,2864167,3801224,2735916,1065308,1445334,457875,987459,0,0,0,0,12
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_8192_300.txt,0.133707,38467912,287704014,7198037,5520259,1677778,2530765,1529569,1001196,1854065,877067,976998,0,0,0,0,96
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_8192_2400.txt,0.414118,29478984,71184914,7193085,5466633,1726452,2555446,1252910,1302536,2259770,1597750,662020,500072,499827,77344,39606,10
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_4800.txt,0.212177,20700645,97562876,4840363,3380417,1459946,1579255,578982,1000273,1231864,188852,1043012,114669,113599,78281,30521,4
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_150.txt,0.29922,84756213,283256803,10679537,9409286,1270251,1390835,293205,1097630,1587714,348221,1239493,814503,814440,287898,62906,189
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_150.txt,0.314104,84756213,269834817,10692884,9422603,1270281,1390868,293213,1097655,1206364,180826,1025538,0,0,0,0,157
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_1200.txt,0.202646,20700644,102151602,4797397,3337459,1459938,1579247,578972,1000275,1118922,365443,753479,0,0,0,0,17
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_1200.txt,0.840145,84756213,100882855,10769011,9498780,1270231,1390817,293180,1097637,1760111,620083,1140028,814810,814759,455137,60134,15
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_300.txt,0.210347,29478984,140144608,7168613,5442227,1726386,2555341,1252856,1302485,1893628,1176513,717115,0,0,0,0,97
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_1200.txt,0.28979,54612142,188454505,18707166,17363691,1343475,1914947,752015,1162932,1760004,155609,1604395,138002,137883,29424,63877,18
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_4800.txt,0.248387,61219343,246467503,13891304,11056630,2834674,2984569,1977788,1006781,1152001,155067,996934,0,0,0,0,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,0.224225,52596276,234569617,7366469,6365939,1000530,1000972,671,1000301,1129755,49947,1079808,854172,853894,43025,78762,191
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_9600.txt,0.356896,29478984,82598157,7199436,5472948,1726488,2555505,1253025,1302480,1893566,1176463,717103,0,0,0,0,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_1200.txt,0.365845,61219343,167337016,13916104,11081361,2834743,2984638,1977858,1006780,2044095,637070,1407025,977718,977718,631596,256434,12
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_4800.txt,0.349904,61219343,174960434,13912170,11077436,2834734,2984629,1977849,1006780,1873247,727284,1145963,794782,789735,546717,157346,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_8192_2400.txt,0.250925,61219343,243974620,13890553,11055875,2834678,2984573,1977793,1006780,1152000,175866,976134,0,0,0,0,9
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_4800.txt,0.31386,54612142,174001754,18732146,17388660,1343486,1915310,752353,1162957,2038722,733668,1305054,465460,465460,141207,192009,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_600.txt,0.604871,52596276,86954538,7370881,6370351,1000530,1000972,671,1000301,1429040,375095,1053945,854172,853894,288708,75382,43
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_600.txt,1.0664,52596276,49321409,7273231,6272700,1000531,1000973,671,1000302,1751248,1747547,3701,750535,750535,80,0,49
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_8192_2400.txt,1.06645,52596276,49318992,7273204,6272673,1000531,1000973,671,1000302,1000729,1000304,425,0,0,0,0,11
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_300.txt,0.14492,29478984,203415778,6989696,5263406,1726290,2555162,1252686,1302476,2151383,907831,1243552,499869,499572,122737,87250,99
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_1200.txt,0.358998,29478984,82114575,7159079,5432653,1726426,2555412,1252912,1302500,2242364,1456064,786300,500047,499795,94317,51559,21
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_150.txt,0.0814096,29478984,362106970,6991441,5265111,1726330,2555256,1252739,1302517,1893687,749696,1143991,0,0,0,0,188
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_300.txt,0.132493,20700645,156239020,4854060,3394113,1459947,1579256,578980,1000276,1609170,479391,1129779,494389,494389,122779,268451,94
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_600.txt,0.353886,61219343,172991710,13910807,11076060,2834747,2984642,1977862,1006780,1993384,669812,1323572,922052,922052,609606,223060,34
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_8192_1200.txt,0.512416,20700647,40398164,4686870,3226931,1459939,1579248,578969,1000279,1232174,1137785,94389,114670,113600,73786,8,22
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_600.txt,0.478149,52596276,109999685,7376605,6376074,1000531,1000973,671,1000302,1000729,0,1000729,0,0,0,0,49
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_2400.txt,0.418729,98033976,234122838,23888441,21024272,2864169,3801226,2735794,1065432,1562761,1126196,436565,117337,117337,9620,71794,9
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_2400.txt,0.342106,98033976,286560328,23885169,21021000,2864169,3801226,2735959,1065267,1445299,236304,1208995,0,0,0,0,9
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_150.txt,0.43375,98033976,226015073,23889519,21025348,2864171,3801229,2735795,1065434,1959697,1707753,251944,556227,555792,45899,26476,129
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_1200.txt,0.149335,38467912,257594326,7159505,5481726,1677779,2530766,1529462,1001304,2496852,26243,2470609,721857,721857,4835,632622,16
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_9600.txt,0.308059,29478984,95692557,7108269,5381787,1726482,2555487,1252950,1302537,1893658,957893,935765,0,0,0,0,1
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_4800.txt,0.293301,29478987,100507648,7034701,5308383,1726318,2555160,1252629,1302531,2479744,392268,2087476,723038,723038,280242,237072,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_8192_1200.txt,1.06644,52596276,49319497,7273202,6272671,1000531,1000973,671,1000302,1000729,1000304,425,0,0,0,0,23
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_300.txt,0.241987,54612142,225682033,18676087,17332617,1343470,1914727,751777,1162950,1752823,607089,1145734,138000,137881,22460,59528,93
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_8192_1200.txt,0.150117,38467912,256253280,7159342,5481563,1677779,2530766,1529461,1001305,1854174,877181,976993,0,0,0,0,21
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_8192_9600.txt,0.529558,20700647,39090414,4692982,3233042,1459940,1579249,578970,1000279,1385430,1293469,91961,266738,266738,85078,13,2
