Trace_Name,Benchmark,Model,Size,Freq,IPC,Instructions,Cycles,L1D_Access,L1D_Hit,L1D_Miss,L2C_Access,L2C_Hit,L2C_Miss,LLC_Access,LLC_Hit,LLC_Miss,LLC_Pref_Requested,LLC_Pref_Issued,LLC_Pref_Useful,LLC_Pref_Useless,LLC_Pref_Late,LLC_Pref_Hit,LLC_Pref_OTHERS,LLC_Pref_FILL,LLC_Pref_DROPPED,LLC_Pref_ACCESS,LLC_Pref_MISS,Avg_Congested_Cycle
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_1024_9600.txt,623.xalancbmk-s1.trace.xz,no,1024,9600,0.564821,52596276,93120238,7270743,6270212,1000531,1000973,671,1000302,1000729,485,1000244,0,0,0,0,0,0,0,0,0,0,0,1
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_2400.txt,450.soplex-s0.trace.gz,pythia,2048,2400,0.344125,29478987,85663707,7086457,5360062,1726395,2555341,1252856,1302485,2467167,1361002,1106165,751464,751464,210420,131611,85022,225645,98766,347882,0,573527,347882,10
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_2400.txt,450.soplex-s0.trace.gz,pathfinder,2048,2400,0.348775,29478984,84521399,7082579,5356184,1726395,2555347,1252879,1302468,2580119,1464104,1116015,918420,918420,217941,139908,98549,322672,139350,363890,0,686562,363890,10
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_150.txt,482.sphinx3-s0.trace.gz,pathfinder,2048,150,0.314504,84756213,269492068,10713329,9443044,1270285,1390875,293219,1097656,1667184,544145,1123039,941637,941637,312533,81439,400592,64315,82758,396504,0,460819,396504,192
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_4096_300.txt,605.mcf-s1.trace.xz,no,4096,300,0.133707,38467912,287704014,7198037,5520259,1677778,2530765,1529569,1001196,1854065,877067,976998,0,0,0,0,0,0,0,0,0,0,0,96
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_1200.txt,473.astar-s1.trace.gz,pythia,1024,1200,0.423446,98033976,231514829,23888976,21024805,2864171,3801228,2735796,1065432,1746349,1145030,601319,301247,301247,32860,199443,103,63333,5508,237560,0,300893,237560,12
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_600.txt,605.mcf-s1.trace.xz,pathfinder,4096,600,0.143781,38467912,267544242,7193231,5515449,1677782,2530769,1529611,1001158,2682646,1692065,990581,921194,921194,23493,13068,5336,791728,87569,36890,0,828618,36890,44
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_9600.txt,473.astar-s1.trace.gz,pythia,4096,9600,0.452749,98033976,216530539,23889582,21025411,2864171,3801229,2735793,1065436,1747194,1401718,345476,301912,301912,48853,103335,46,133853,15825,167881,0,301734,167881,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_150.txt,bfs-10.trace.gz,pythia,1024,150,0.201275,61219343,304157677,13885978,11051242,2834736,2984631,1977850,1006781,1875124,638320,1236804,978023,978023,465677,236379,234605,17959,23403,705165,0,723124,705165,178
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_1200.txt,471.omnetpp-s1.trace.gz,pathfinder,1024,1200,0.3746,54612142,145787707,18995127,17651643,1343484,1915257,752302,1162955,2480186,1438347,1041839,939379,939379,116810,322543,17021,349438,133567,475698,0,825136,475698,17
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_300.txt,482.sphinx3-s0.trace.gz,pathfinder,512,300,0.537074,84756213,157811129,10715435,9445181,1270254,1390839,293208,1097631,1700008,435817,1264191,941186,941186,360432,85820,368582,45399,80953,448268,0,493667,448268,90
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_4800.txt,bfs-10.trace.gz,pathfinder,1024,4800,0.365998,61219343,167266786,13914015,11079285,2834730,2984625,1977844,1006781,2040395,800910,1239485,968827,968827,613114,238374,60491,33756,23092,854639,0,888395,854639,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_512_1200.txt,623.xalancbmk-s1.trace.xz,pythia,512,1200,0.667397,52596273,78808128,7403847,6403318,1000529,1000971,671,1000300,1469161,383912,1085249,755279,755279,380992,83989,117111,2793,170394,465641,0,468434,465641,19
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_2400.txt,cc-5.trace.gz,no,256,2400,0.190248,20700644,108808827,4815279,3355334,1459945,1579254,578986,1000268,1118914,14074,1104840,0,0,0,0,0,0,0,0,0,0,0,9
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_600.txt,473.astar-s1.trace.gz,no,4096,600,0.439564,98033976,223025712,23889184,21025013,2864171,3801229,2735792,1065437,1445462,1226992,218470,0,0,0,0,0,0,0,0,0,0,0,22
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_150.txt,471.omnetpp-s1.trace.gz,pythia,256,150,0.127717,54612142,427601118,18576790,17233320,1343470,1915272,752315,1162957,2069383,149068,1920315,518758,518758,103791,284818,45365,25234,59550,389071,0,414305,389071,184
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_300.txt,473.astar-s1.trace.gz,pythia,4096,300,0.445902,98033976,219855432,23889740,21025569,2864171,3801229,2735796,1065433,1696317,1373136,323181,251127,251127,43592,83870,129,109406,14130,141455,0,250861,141455,78
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_600.txt,cc-5.trace.gz,pythia,4096,600,0.412784,20700645,50148896,4707183,3247227,1459956,1579265,578985,1000280,1521235,1301698,219537,404446,404446,111958,22256,1971,263303,4958,139005,0,402308,139005,38
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_150.txt,471.omnetpp-s1.trace.gz,pathfinder,512,150,0.117791,54612142,463637741,18622894,17279420,1343474,1915156,752208,1162948,2390750,294354,2096396,940994,940994,120204,493482,58881,120350,148077,615451,0,735801,615451,190
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_9600.txt,473.astar-s1.trace.gz,pathfinder,512,9600,0.366018,98033976,267839326,23888846,21024680,2864166,3801223,2735920,1065303,1966724,737816,1228908,752088,752088,48481,222303,1622,250608,229074,270789,0,521397,270789,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_150.txt,bfs-10.trace.gz,pythia,256,150,0.197505,61219343,309964197,13885991,11051253,2834738,2984633,1977853,1006780,1878971,472044,1406927,978021,978021,466529,256352,230756,3780,20604,723192,0,726972,723192,178
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_150.txt,bfs-10.trace.gz,no,256,150,0.195775,61219343,312702410,13884110,11049426,2834684,2984579,1977799,1006780,1152000,3395,1148605,0,0,0,0,0,0,0,0,0,0,0,142
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_600.txt,623.xalancbmk-s1.trace.xz,pythia,2048,600,0.592938,52596273,88704482,7402252,6401723,1000529,1000971,671,1000300,1477678,404064,1073614,754128,754128,385571,81752,111134,7069,168602,469882,0,476951,469882,41
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_9600.txt,471.omnetpp-s1.trace.gz,pathfinder,4096,9600,0.380037,54612142,143702097,19003883,17660397,1343486,1915262,752295,1162967,2481059,1439475,1041584,939040,939040,117651,322352,14662,349631,134744,476340,0,825971,476340,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_600.txt,471.omnetpp-s1.trace.gz,no,1024,600,0.282468,54612142,193338947,18688291,17344818,1343473,1914676,751687,1162989,1654572,580100,1074472,0,0,0,0,0,0,0,0,0,0,0,42
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_9600.txt,473.astar-s1.trace.gz,no,4096,9600,0.440772,98033976,222414249,23889163,21024992,2864171,3801229,2735792,1065437,1445462,1226992,218470,0,0,0,0,0,0,0,0,0,0,0,1
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_2400.txt,471.omnetpp-s1.trace.gz,pathfinder,4096,2400,0.378121,54612142,144430286,19005160,17661674,1343486,1915260,752267,1162993,2481447,1439654,1041793,939381,939381,117665,322533,16137,349793,133253,476537,0,826330,476537,10
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_4800.txt,473.astar-s1.trace.gz,pythia,512,4800,0.361417,98033976,271248806,23888502,21024332,2864170,3801226,2735922,1065304,1743950,494747,1249203,299766,299766,16603,243953,211,35287,3712,263332,0,298619,263332,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_2400.txt,bfs-10.trace.gz,no,2048,2400,0.250155,61219343,244725605,13890918,11056256,2834662,2984557,1977777,1006780,1152000,166946,985054,0,0,0,0,0,0,0,0,0,0,0,9
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_300.txt,482.sphinx3-s0.trace.gz,pythia,512,300,0.540012,84756213,156952477,10723966,9453674,1270292,1390876,293247,1097629,1683146,423257,1259889,893824,893824,381306,81683,352701,11915,66219,464892,0,476807,464892,90
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_4800.txt,473.astar-s1.trace.gz,no,4096,4800,0.440725,98033976,222437883,23889170,21024999,2864171,3801229,2735792,1065437,1445462,1226992,218470,0,0,0,0,0,0,0,0,0,0,0,4
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_1200.txt,605.mcf-s1.trace.xz,pathfinder,4096,1200,0.15165,38467912,253661997,7158864,5481077,1677787,2530774,1529470,1001304,2685239,1694522,990717,921683,921683,25494,13195,3405,792036,87553,39030,0,831066,39030,20
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_300.txt,bfs-10.trace.gz,no,2048,300,0.240391,61219343,254666195,13885132,11050460,2834672,2984567,1977787,1006780,1152000,166946,985054,0,0,0,0,0,0,0,0,0,0,0,77
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_2400.txt,473.astar-s1.trace.gz,pythia,512,2400,0.362657,98033976,270321296,23888760,21024592,2864168,3801225,2735928,1065297,1759315,508110,1251205,315485,315485,24715,245826,309,40783,3852,273209,0,313992,273209,9
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_9600.txt,471.omnetpp-s1.trace.gz,no,4096,9600,0.375971,54612142,145256110,19040510,17697021,1343489,1915094,752127,1162967,1654927,1083900,571027,0,0,0,0,0,0,0,0,0,0,0,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_300.txt,bfs-10.trace.gz,no,512,300,0.236724,61219343,258610394,13885049,11050369,2834680,2984575,1977796,1006779,1151998,105393,1046605,0,0,0,0,0,0,0,0,0,0,0,79
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_4800.txt,cc-5.trace.gz,no,1024,4800,0.207583,20700644,99722060,4791602,3331658,1459944,1579253,578976,1000277,1118924,365448,753476,0,0,0,0,0,0,0,0,0,0,0,4
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,cc-5.trace.gz,pathfinder,256,150,0.0521221,20700645,397156509,4870252,3410314,1459938,1579247,578979,1000268,1991266,154097,1837169,889550,889550,101594,724644,4348,44517,14447,827834,0,872351,827834,190
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_600.txt,605.mcf-s1.trace.xz,pathfinder,1024,600,0.143781,38467912,267544242,7193231,5515449,1677782,2530769,1529611,1001158,2682646,1692065,990581,921194,921194,23493,13068,5336,791728,87569,36890,0,828618,36890,44
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_1200.txt,482.sphinx3-s0.trace.gz,pythia,512,1200,0.872634,84756213,97126830,10751245,9480986,1270259,1390845,293208,1097637,1867987,600328,1267659,954736,954736,543829,88857,222630,26929,72491,634718,0,661647,634718,15
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_600.txt,471.omnetpp-s1.trace.gz,no,2048,600,0.364225,54612142,149940529,19022402,17678915,1343487,1914936,751981,1162955,1654747,1083663,571084,0,0,0,0,0,0,0,0,0,0,0,42
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_9600.txt,482.sphinx3-s0.trace.gz,pythia,512,9600,1.02787,84756213,82457712,10738339,9468107,1270232,1390819,293182,1097637,1957504,686120,1271384,910263,910263,638146,92359,134313,18565,26880,732599,0,751164,732599,1
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_2400.txt,473.astar-s1.trace.gz,pathfinder,2048,2400,0.457192,98033976,214426393,23889571,21025400,2864171,3801228,2735794,1065434,2153359,1859998,293361,752288,752288,70873,59597,332,576572,44914,131330,0,707902,131330,9
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_4096_150.txt,605.mcf-s1.trace.xz,no,4096,150,0.0878382,38467912,437940682,7198048,5520268,1677780,2530767,1529571,1001196,1854065,877067,976998,0,0,0,0,0,0,0,0,0,0,0,168
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_2400.txt,cc-5.trace.gz,pythia,1024,2400,0.227662,20700645,90927064,4829931,3369976,1459955,1579264,578992,1000272,1524447,478982,1045465,407698,407698,123846,205526,377,73548,4401,331980,0,405528,331980,9
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_4800.txt,bfs-10.trace.gz,pythia,4096,4800,0.376474,61219343,162612363,13917008,11082278,2834730,2984625,1977844,1006781,2041882,827265,1214617,973829,973829,623762,221502,64200,30686,33679,859196,0,889882,859196,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,bfs-10.trace.gz,pathfinder,256,150,0.196515,61219343,311525033,13889597,11054862,2834735,2984630,1977850,1006780,1886167,478441,1407726,968827,968827,458848,257058,212458,17958,22505,716210,0,734168,716210,177
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_300.txt,623.xalancbmk-s1.trace.xz,pythia,2048,300,0.424829,52596273,123805607,7399118,6398589,1000529,1000971,671,1000300,1411760,354616,1057144,746878,746878,317843,78416,175203,12316,163100,398717,0,411033,398717,93
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_1024_4800.txt,605.mcf-s1.trace.xz,no,1024,4800,0.153211,38467912,251077994,7108402,5430331,1678071,2531057,1529752,1001305,1854173,868995,985178,0,0,0,0,0,0,0,0,0,0,0,4
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_4800.txt,bfs-10.trace.gz,pathfinder,512,4800,0.362043,61219343,169094306,13913903,11079171,2834732,2984627,1977847,1006780,2040308,686619,1353689,968826,968826,613169,249348,60573,24653,21083,863656,0,888309,863656,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_300.txt,471.omnetpp-s1.trace.gz,pythia,4096,300,0.287966,54612142,189647981,18765326,17421856,1343470,1915397,752413,1162984,2013340,1011478,1001862,430597,430597,79132,181127,32798,91674,45866,266418,0,358092,266418,92
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_512_4800.txt,482.sphinx3-s0.trace.gz,pythia,512,4800,1.02526,84756213,82668389,10730577,9460331,1270246,1390835,293197,1097638,1963789,692371,1271418,912140,912140,633392,92493,131704,29469,25082,727979,0,757448,727979,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_1200.txt,471.omnetpp-s1.trace.gz,no,1024,1200,0.292666,54612142,186602068,18711050,17367576,1343474,1914959,751969,1162990,1654835,580366,1074469,0,0,0,0,0,0,0,0,0,0,0,19
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_4800.txt,cc-5.trace.gz,pythia,4096,4800,0.42166,20700647,49093250,4706010,3246077,1459933,1579242,578963,1000279,1691168,1454200,236968,574669,574669,122495,30027,2099,411835,8213,160407,0,572242,160407,4
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_4800.txt,cc-5.trace.gz,pythia,256,4800,0.212438,20700645,97443171,4848248,3388298,1459950,1579259,578988,1000271,1646185,133439,1512746,531291,531291,101329,401384,559,23424,4595,503842,0,527266,503842,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_1200.txt,623.xalancbmk-s1.trace.xz,no,256,1200,0.523226,52596276,100523106,7376605,6376074,1000531,1000973,671,1000302,1000729,0,1000729,0,0,0,0,0,0,0,0,0,0,0,23
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_1200.txt,471.omnetpp-s1.trace.gz,no,256,1200,0.37161,54612142,146960939,19029741,17686254,1343487,1915095,752140,1162955,1654894,1083810,571084,0,0,0,0,0,0,0,0,0,0,0,19
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_300.txt,482.sphinx3-s0.trace.gz,pathfinder,1024,300,0.543057,84756213,156072393,10747228,9476950,1270278,1390863,293209,1097654,1700974,537360,1163614,941825,941825,358319,82209,368298,51621,81378,442989,0,494610,442989,90
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_1200.txt,bfs-10.trace.gz,pathfinder,512,1200,0.360354,61219343,169886784,13911815,11077074,2834741,2984636,1977856,1006780,2039485,685795,1353690,968827,968827,612350,249349,61394,24648,21086,862838,0,887486,862838,12
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_4096_600.txt,605.mcf-s1.trace.xz,pythia,4096,600,0.148242,38467912,259493454,7188316,5510517,1677799,2530786,1529587,1001199,2221227,1074992,1146235,368129,368129,83434,156222,101,116989,11383,250170,0,367159,250170,42
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_4800.txt,605.mcf-s1.trace.xz,pathfinder,4096,4800,0.155101,38467912,248019227,7110183,5432111,1678072,2531058,1529753,1001305,2685386,1694606,990780,921836,921836,25539,13255,3204,792075,87763,39138,0,831213,39138,4
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_256_150.txt,450.soplex-s0.trace.gz,no,256,150,0.071971,29478984,409595211,6980239,5253944,1726295,2555184,1252613,1302571,1893791,47960,1845831,0,0,0,0,0,0,0,0,0,0,0,188
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_150.txt,605.mcf-s1.trace.xz,pythia,1024,150,0.0784201,38467912,490536650,7195231,5517447,1677784,2530771,1529578,1001193,2187502,831180,1356322,334409,334409,21117,279296,174,29723,4099,303717,0,333440,303717,174
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_1200.txt,605.mcf-s1.trace.xz,no,256,1200,0.149139,38467912,257933254,7159304,5481525,1677779,2530766,1529462,1001304,1854173,208,1853965,0,0,0,0,0,0,0,0,0,0,0,18
605.mcf-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_600.txt,605.mcf-s1.trace.xz,pathfinder,2048,600,0.143781,38467912,267544242,7193231,5515449,1677782,2530769,1529611,1001158,2682646,1692065,990581,921194,921194,23493,13068,5336,791728,87569,36890,0,828618,36890,44
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_600.txt,bfs-10.trace.gz,no,2048,600,0.247415,61219343,247435607,13886944,11052272,2834672,2984567,1977787,1006780,1152000,166946,985054,0,0,0,0,0,0,0,0,0,0,0,35
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_1200.txt,450.soplex-s0.trace.gz,no,1024,1200,0.25043,29478984,117713706,7040428,5314044,1726384,2555334,1252873,1302461,1893559,749534,1144025,0,0,0,0,0,0,0,0,0,0,0,21
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-no-lru-1core_256_2400.txt,623.xalancbmk-s1.trace.xz,no,256,2400,0.546959,52596276,96161332,7318856,6318325,1000531,1000973,671,1000302,1000729,0,1000729,0,0,0,0,0,0,0,0,0,0,0,11
cc-5.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_2048_150.txt,cc-5.trace.gz,pythia,2048,150,0.124116,20700645,166784570,4788200,3328251,1459949,1579258,578983,1000275,1484038,865399,618639,368645,368645,128116,107114,2463,125841,5111,239275,0,365116,239275,174
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_600.txt,482.sphinx3-s0.trace.gz,no,1024,600,0.614771,84756213,137866428,10719740,9449506,1270234,1390817,293181,1097636,1206339,131949,1074390,0,0,0,0,0,0,0,0,0,0,0,33
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_4800.txt,450.soplex-s0.trace.gz,pathfinder,1024,4800,0.317679,29478984,92795016,7031936,5305607,1726329,2555186,1252705,1302481,2559351,1169181,1390170,918369,918369,250879,196905,106678,216651,147256,449107,0,665758,449107,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-from_file-lru-1core_512_4800.txt,623.xalancbmk-s1.trace.xz,pythia,512,4800,0.707621,52596273,74328272,7354067,6353538,1000529,1000971,671,1000300,1482329,397055,1085274,754620,754620,394142,84012,91067,2786,182613,478816,0,481602,478816,4
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_600.txt,482.sphinx3-s0.trace.gz,pythia,256,600,0.764238,84756213,110902965,10755413,9485150,1270263,1390847,293209,1097638,1814187,523144,1291043,928839,928839,506171,89262,253399,11398,68609,596447,0,607845,596447,36
473.astar-s1.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_512_1200.txt,473.astar-s1.trace.gz,no,512,1200,0.357097,98033976,274530245,23887625,21023458,2864167,3801224,2735916,1065308,1445334,457875,987459,0,0,0,0,0,0,0,0,0,0,0,12
cc-5.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_4800.txt,cc-5.trace.gz,pathfinder,512,4800,0.211592,20700645,97832803,4844844,3384899,1459945,1579254,578982,1000272,1995261,248548,1746713,889570,889570,126023,655564,1486,91656,14841,784686,0,876342,784686,4
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_150.txt,482.sphinx3-s0.trace.gz,pathfinder,512,150,0.296734,84756213,285630131,10680227,9409968,1270259,1390842,293210,1097632,1660305,396411,1263894,940085,940085,323025,85531,405277,43389,82863,410573,0,453962,410573,193
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_2048_150.txt,482.sphinx3-s0.trace.gz,no,2048,150,0.314104,84756213,269834817,10692884,9422603,1270281,1390868,293213,1097655,1206364,180826,1025538,0,0,0,0,0,0,0,0,0,0,0,157
cc-5.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_1200.txt,cc-5.trace.gz,no,1024,1200,0.202646,20700644,102151602,4797397,3337459,1459938,1579247,578972,1000275,1118922,365443,753479,0,0,0,0,0,0,0,0,0,0,0,17
482.sphinx3-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_1200.txt,482.sphinx3-s0.trace.gz,pathfinder,1024,1200,0.869562,84756213,97470055,10769734,9499500,1270234,1390820,293182,1097638,1852448,688545,1163903,942558,942558,507300,82479,219451,53862,79466,592245,0,646107,592245,15
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_300.txt,450.soplex-s0.trace.gz,no,4096,300,0.210347,29478984,140144608,7168613,5442227,1726386,2555341,1252856,1302485,1893628,1176513,717115,0,0,0,0,0,0,0,0,0,0,0,97
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_512_1200.txt,471.omnetpp-s1.trace.gz,pathfinder,512,1200,0.304945,54612142,179088350,18737108,17393635,1343473,1915219,752288,1162931,2438094,341531,2096563,941170,941170,155496,493604,23192,132251,136627,650860,0,783111,650860,17
bfs-10.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_4800.txt,bfs-10.trace.gz,no,1024,4800,0.248387,61219343,246467503,13891304,11056630,2834674,2984569,1977788,1006781,1152001,155067,996934,0,0,0,0,0,0,0,0,0,0,0,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_256_150.txt,623.xalancbmk-s1.trace.xz,pathfinder,256,150,0.225411,52596276,233335113,7365486,6364955,1000531,1000973,671,1000302,1151170,67214,1083956,974379,974379,51036,82909,464865,16178,359391,134263,0,150441,134263,194
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_4096_9600.txt,450.soplex-s0.trace.gz,no,4096,9600,0.356896,29478984,82598157,7199436,5472948,1726488,2555505,1253025,1302480,1893566,1176463,717103,0,0,0,0,0,0,0,0,0,0,0,1
bfs-10.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_256_1200.txt,bfs-10.trace.gz,pythia,256,1200,0.363681,61219343,168332377,13915687,11080945,2834742,2984637,1977857,1006780,2040562,631255,1409307,972186,972186,624199,258736,63911,5316,20024,883247,0,888563,883247,12
bfs-10.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_4800.txt,bfs-10.trace.gz,pathfinder,2048,4800,0.369754,61219343,165567707,13914043,11079305,2834738,2984633,1977852,1006781,2040110,817750,1222360,968827,968827,609572,230821,60754,41027,26653,847083,0,888110,847083,4
471.omnetpp-s1.trace.gz-hashed_perceptron-no-no-no-from_file-lru-1core_1024_4800.txt,471.omnetpp-s1.trace.gz,pythia,1024,4800,0.316081,54612143,172778776,18739584,17396105,1343479,1915301,752344,1162957,2272374,733078,1539296,715643,715643,174773,380942,19197,58097,82634,559165,0,617262,559165,4
623.xalancbmk-s1.trace.xz-hashed_perceptron-no-no-no-pathfinder-lru-1core_2048_600.txt,623.xalancbmk-s1.trace.xz,pathfinder,2048,600,0.615447,52596276,85460325,7371529,6370999,1000530,1000972,671,1000301,1475355,405647,1069708,974380,974380,316708,80267,194197,75126,308082,399501,0,474627,399501,42
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_1024_300.txt,450.soplex-s0.trace.gz,pathfinder,1024,300,0.137212,29478984,214841933,6988733,5262475,1726258,2555099,1252627,1302472,2514144,1125098,1389046,916993,916993,208780,195955,164299,214516,133443,406056,0,620572,406056,99
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-pathfinder-lru-1core_4096_1200.txt,450.soplex-s0.trace.gz,pathfinder,4096,1200,0.368906,29478984,79909147,7156774,5430365,1726409,2555376,1252873,1302503,2626398,1791273,835125,918278,918278,146171,92590,72067,484572,122878,248230,0,732802,248230,21
450.soplex-s0.trace.gz-hashed_perceptron-no-no-no-no-lru-1core_1024_150.txt,450.soplex-s0.trace.gz,no,1024,150,0.0814096,29478984,362106970,6991441,5265111,1726330,2555256,1252739,1302517,1893687,749696,1143991,0,0,0,0,0,0,0,0,0,0,0,188
